GrainID/Step;;;;;;;;;0;80000;160000;240000;320000;400000;480000;560000;640000;720000;800000;880000;960000;1.04e+06;1.12e+06;1.2e+06;1.28e+06;1.36e+06;1.44e+06;1.52e+06;1.6e+06;1.68e+06;1.76e+06;1.84e+06;1.92e+06;2e+06;2.08e+06;2.16e+06;2.24e+06;2.32e+06;2.4e+06;2.48e+06;2.56e+06;2.64e+06;2.72e+06;2.8e+06;2.88e+06;2.96e+06;3.04e+06;3.12e+06;3.2e+06;3.28e+06;3.36e+06;3.44e+06;3.52e+06;3.6e+06;3.68e+06;3.76e+06;3.84e+06;3.92e+06;4e+06;4.08e+06;4.16e+06;4.24e+06;4.32e+06;4.4e+06;4.48e+06;4.56e+06;4.64e+06;4.72e+06;4.8e+06;4.88e+06;4.96e+06;5.04e+06;5.12e+06;5.2e+06;5.28e+06;5.36e+06;5.44e+06;5.52e+06;5.6e+06;5.68e+06;5.76e+06;5.84e+06;5.92e+06;6e+06;6.08e+06;6.16e+06;6.24e+06;6.32e+06;6.4e+06;6.48e+06;6.56e+06;6.64e+06;6.72e+06;6.8e+06;6.88e+06;6.96e+06;7.04e+06;7.12e+06;7.2e+06;7.28e+06;7.36e+06;7.44e+06;7.52e+06;7.6e+06;7.68e+06;7.76e+06;7.84e+06;7.92e+06;8e+06
24;52;167;199;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;969;990;1101;1234;1300;1370;1458;1521;1629;1804;1866;1873;1981;2065;2166;2268;2365;2484;2542;2707;2782;2923;3012;3034;3134;3235;3281;3347;3461;3516;3690;3753;3787;3913;3988;4123;4211;4253;4329;4435;4491;4539;4661;4724;4879;4954;4985;5086;5176;5212;5289;5397;5440;5611;5664;5701;5814;5883;6016;6096;6131;6214;6306;6411;6504;6602;6695;6758;6878;6944;7048;7164;7286;7324;7424;7493;7590;7658;7734;7813;7905;7996;8080;8157;8224;8310;8393;8469;8554;8603;8604
25;25;116;157;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1574;1693;1891;1958;1966;2087;2176;2288;2399;2505;2635;2697;2879;2963;3124;3227;3252;3369;3489;3549;3621;3761;3839;4049;4142;4170;4325;4429;4588;4708;4763;4851;4991;5070;5121;5279;5366;5548;5642;5677;5796;5898;5944;6027;6126;6178;6334;6391;6422;6513;6565;6664;6712;6739;6791;6841;6899;6948;6990;7040;7069;7123;7150;7190;7232;7280;7295;7334;7357;7395;7414;7443;7469;7500;7526;7553;7577;7600;7631;7663;7697;7728;7756;7757
26;24;111;170;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1572;1688;1879;1946;1953;2068;2154;2257;2361;2460;2578;2637;2801;2877;3021;3107;3128;3232;3334;3382;3444;3561;3621;3792;3865;3890;4016;4098;4226;4320;4363;4437;4542;4605;4650;4764;4835;4968;5048;5069;5160;5243;5272;5334;5422;5463;5592;5645;5663;5741;5790;5865;5918;5937;5981;6034;6087;6132;6175;6212;6245;6290;6321;6361;6407;6449;6465;6503;6533;6568;6600;6629;6659;6699;6736;6771;6805;6836;6875;6917;6959;6997;7031;7039
27;108;31;140;0;0;0.523599;0.785398;2;1;93;202;258;349;459;533;612;650;746;847;863;955;1063;1115;1175;1244;1298;1384;1526;1567;1574;1661;1715;1788;1855;1919;2001;2025;2142;2175;2274;2321;2333;2402;2460;2479;2526;2601;2628;2745;2781;2799;2880;2928;3009;3067;3083;3125;3194;3219;3242;3317;3348;3431;3472;3483;3533;3582;3598;3635;3690;3714;3800;3834;3848;3906;3947;4011;4056;4075;4114;4164;4214;4268;4315;4367;4405;4469;4510;4564;4637;4711;4739;4804;4855;4931;4976;5041;5099;5174;5243;5301;5349;5389;5439;5483;5527;5573;5620;5628
28;43;169;182;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;726;843;963;986;1093;1225;1291;1360;1446;1507;1613;1789;1852;1858;1965;2048;2145;2247;2341;2458;2512;2677;2749;2893;2983;3004;3108;3211;3254;3323;3444;3501;3692;3764;3797;3941;4026;4180;4282;4324;4417;4538;4600;4663;4801;4874;5061;5147;5185;5310;5408;5449;5546;5653;5701;5873;5931;5973;6063;6121;6223;6283;6304;6360;6417;6473;6528;6568;6614;6634;6685;6709;6746;6783;6825;6832;6865;6881;6911;6927;6942;6959;6978;6991;7003;7012;7018;7024;7029;7029;7029;7029;7029
29;142;59;108;0;0;0.523599;0.785398;2;1;93;203;263;365;493;582;675;722;834;946;967;1067;1185;1244;1302;1379;1430;1524;1673;1725;1730;1818;1885;1962;2043;2113;2203;2240;2366;2417;2526;2590;2606;2682;2750;2783;2833;2912;2956;3086;3142;3164;3260;3319;3423;3490;3525;3586;3666;3716;3755;3848;3898;4023;4080;4107;4193;4260;4294;4361;4439;4474;4600;4641;4666;4749;4791;4889;4939;4966;5016;5074;5141;5204;5264;5327;5367;5437;5482;5542;5620;5700;5730;5789;5839;5901;5941;5984;6028;6078;6123;6161;6197;6226;6254;6279;6294;6311;6323;6325
30;16;17;192;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1405;1500;1570;1686;1879;1950;1957;2074;2166;2279;2389;2499;2629;2697;2884;2970;3141;3247;3275;3398;3524;3586;3667;3816;3898;4132;4234;4275;4453;4573;4770;4912;4977;5095;5270;5367;5445;5642;5752;6013;6141;6193;6367;6515;6579;6709;6878;6957;7234;7334;7393;7576;7691;7903;8042;8101;8227;8383;8550;8717;8874;9034;9137;9327;9441;9600;9778;9981;10045;10212;10324;10478;10576;10683;10789;10911;11001;11075;11140;11200;11267;11326;11384;11436;11482;11494
31;90;41;96;0;0;0.523599;0.785398;2;1;93;203;263;365;492;577;665;708;815;925;945;1046;1168;1230;1294;1373;1429;1527;1689;1743;1749;1849;1920;2010;2097;2184;2285;2333;2478;2540;2667;2742;2763;2856;2948;2994;3055;3162;3219;3384;3450;3480;3607;3685;3817;3909;3951;4030;4143;4202;4254;4382;4451;4624;4703;4743;4860;4953;5000;5091;5205;5263;5462;5533;5578;5713;5794;5957;6054;6104;6201;6315;6443;6568;6691;6815;6901;7052;7146;7290;7454;7630;7699;7858;7981;8157;8288;8434;8583;8766;8932;9093;9248;9363;9500;9599;9678;9694;9694;9694
32;103;154;123;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1256;1326;1402;1494;1557;1669;1846;1904;1911;2009;2083;2168;2254;2337;2431;2475;2606;2659;2773;2834;2852;2935;3002;3041;3088;3166;3209;3333;3381;3403;3490;3544;3631;3688;3717;3766;3832;3873;3900;3975;4018;4108;4157;4171;4229;4276;4294;4335;4388;4412;4486;4508;4524;4565;4584;4626;4646;4656;4681;4700;4730;4749;4767;4787;4791;4811;4816;4832;4844;4851;4856;4861;4865;4869;4870;4871;4872;4873;4873;4873;4873;4873;4873;4873;4873;4873;4873;4873
33;120;145;91;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1694;1890;1957;1964;2082;2172;2283;2394;2503;2635;2700;2888;2976;3145;3254;3282;3407;3533;3595;3678;3827;3911;4145;4249;4291;4473;4593;4794;4939;5005;5126;5302;5399;5479;5686;5799;6076;6214;6273;6466;6635;6708;6859;7063;7150;7473;7587;7658;7870;8005;8239;8394;8463;8594;8761;8932;9100;9260;9425;9546;9731;9865;10034;10249;10479;10571;10775;10933;11182;11343;11546;11768;12056;12339;12620;12902;13179;13556;13969;14439;14986;15530;15724
34;92;65;144;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;846;969;991;1103;1237;1303;1373;1460;1520;1621;1784;1840;1846;1949;2023;2114;2207;2294;2402;2451;2603;2670;2806;2892;2913;3016;3115;3160;3230;3346;3405;3594;3667;3703;3845;3932;4091;4196;4244;4339;4466;4526;4594;4726;4788;4964;5034;5074;5184;5264;5300;5385;5471;5504;5651;5687;5731;5809;5849;5951;5999;6023;6078;6134;6200;6255;6310;6360;6387;6453;6485;6538;6591;6647;6661;6703;6729;6753;6781;6790;6807;6822;6830;6836;6841;6843;6843;6843;6843;6843;6843;6843
35;148;113;99;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1256;1327;1402;1493;1559;1668;1845;1905;1912;2016;2092;2185;2275;2360;2466;2512;2662;2724;2851;2929;2948;3033;3121;3165;3216;3316;3373;3516;3580;3601;3707;3780;3880;3957;3991;4046;4133;4184;4215;4310;4367;4480;4532;4550;4635;4692;4720;4780;4843;4880;4976;5013;5027;5087;5124;5189;5226;5245;5284;5317;5361;5393;5433;5464;5485;5529;5544;5584;5611;5643;5651;5681;5697;5719;5742;5755;5773;5796;5815;5832;5848;5864;5880;5901;5921;5949;5984;6030
36;58;147;125;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1899;1971;1979;2105;2201;2321;2441;2561;2705;2773;2978;3068;3253;3364;3393;3530;3662;3726;3813;3970;4054;4295;4401;4441;4626;4752;4951;5100;5168;5282;5458;5562;5634;5828;5949;6197;6335;6384;6562;6725;6796;6932;7124;7220;7525;7649;7703;7917;8063;8301;8473;8541;8682;8874;9065;9264;9449;9637;9791;10001;10168;10355;10622;10864;10968;11171;11336;11577;11720;11903;12076;12292;12483;12626;12741;12824;12891;12942;12956;12957;12957;12957
37;155;81;154;0;0;0.523599;0.785398;2;1;93;203;263;365;490;576;664;710;818;929;950;1050;1174;1234;1300;1379;1439;1536;1701;1757;1764;1866;1938;2033;2122;2213;2318;2367;2519;2581;2713;2787;2804;2901;2986;3015;3073;3168;3202;3338;3380;3400;3491;3541;3621;3682;3701;3743;3811;3838;3862;3925;3956;4033;4068;4082;4131;4169;4186;4227;4265;4287;4356;4382;4404;4446;4474;4531;4561;4579;4613;4645;4692;4727;4770;4807;4832;4886;4914;4959;5008;5064;5080;5128;5159;5192;5210;5232;5250;5266;5276;5283;5285;5286;5286;5286;5286;5286;5286;5286
38;153;1;147;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1406;1501;1571;1687;1880;1945;1952;2069;2157;2264;2372;2475;2602;2659;2839;2917;3074;3172;3195;3309;3422;3470;3545;3678;3743;3944;4025;4061;4212;4303;4458;4564;4614;4701;4826;4900;4948;5085;5168;5335;5425;5455;5573;5675;5720;5802;5920;5980;6159;6230;6257;6381;6462;6585;6675;6705;6774;6874;6962;7062;7146;7239;7311;7411;7492;7581;7707;7833;7886;7992;8079;8212;8300;8409;8522;8669;8813;8954;9093;9232;9424;9640;9898;10191;10571;10784
39;198;46;184;1;0;0.523599;0.785398;2;1;93;203;262;360;475;549;622;657;740;823;837;910;992;1031;1075;1127;1165;1230;1328;1359;1363;1423;1463;1517;1569;1620;1677;1702;1788;1819;1897;1938;1949;2004;2050;2071;2108;2168;2195;2292;2327;2346;2420;2457;2535;2585;2607;2658;2721;2754;2789;2862;2895;2991;3031;3047;3114;3157;3177;3231;3283;3307;3397;3428;3449;3506;3539;3601;3638;3651;3688;3730;3771;3813;3850;3884;3902;3945;3967;4005;4043;4086;4099;4139;4164;4197;4231;4253;4286;4324;4354;4379;4398;4413;4425;4432;4435;4438;4439;4439
40;184;39;1;1;0;0.523599;0.785398;2;1;93;203;263;364;491;575;658;704;804;906;927;1015;1126;1182;1240;1309;1364;1448;1594;1642;1648;1736;1797;1879;1953;2025;2112;2149;2274;2324;2429;2489;2504;2581;2654;2687;2739;2823;2867;3001;3058;3085;3183;3247;3357;3433;3468;3537;3626;3676;3724;3824;3882;4017;4082;4111;4205;4283;4317;4393;4483;4526;4675;4728;4764;4859;4917;5032;5099;5133;5200;5261;5344;5399;5471;5526;5564;5638;5672;5735;5784;5843;5861;5911;5946;5981;6015;6043;6065;6095;6122;6144;6161;6173;6185;6196;6203;6206;6206;6206
41;5;118;126;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;995;1111;1249;1315;1388;1476;1539;1647;1821;1876;1883;1988;2062;2158;2252;2341;2444;2492;2636;2698;2822;2895;2915;3002;3084;3126;3179;3274;3323;3473;3528;3554;3663;3724;3842;3911;3945;4012;4102;4147;4191;4297;4345;4484;4535;4561;4645;4709;4737;4804;4882;4917;5055;5098;5131;5217;5269;5377;5443;5477;5542;5615;5695;5768;5839;5911;5962;6049;6103;6177;6259;6354;6383;6454;6503;6569;6617;6661;6715;6780;6831;6873;6910;6944;6985;7029;7079;7136;7190;7224
42;99;73;60;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1112;1252;1324;1399;1493;1561;1673;1863;1929;1935;2044;2124;2218;2314;2397;2505;2556;2687;2753;2861;2937;2953;3028;3113;3154;3195;3279;3333;3448;3509;3527;3610;3677;3763;3828;3857;3908;3977;4022;4055;4127;4173;4268;4310;4330;4388;4437;4455;4496;4548;4568;4657;4681;4706;4754;4783;4844;4877;4897;4928;4965;5007;5043;5082;5114;5140;5183;5212;5250;5294;5340;5357;5397;5424;5466;5493;5523;5559;5600;5634;5666;5695;5722;5759;5775;5786;5792;5793;5793
43;132;156;53;0;0;0.523599;0.785398;2;1;93;203;263;363;486;567;653;697;797;903;922;1014;1122;1169;1226;1292;1340;1424;1554;1592;1598;1682;1738;1807;1880;1944;2030;2061;2184;2227;2332;2390;2403;2482;2560;2585;2635;2726;2761;2902;2945;2969;3072;3130;3235;3309;3331;3394;3483;3516;3561;3661;3700;3824;3871;3896;3976;4039;4058;4123;4198;4218;4355;4378;4419;4497;4531;4636;4684;4711;4770;4828;4903;4969;5034;5098;5127;5221;5261;5338;5408;5506;5529;5617;5671;5761;5824;5865;5916;5968;6010;6042;6066;6090;6121;6149;6181;6212;6235;6239
44;108;123;17;0;0;0.523599;0.785398;2;1;93;203;263;365;492;581;669;716;824;934;956;1056;1179;1239;1307;1386;1448;1546;1710;1766;1773;1874;1951;2049;2143;2238;2351;2402;2562;2630;2766;2851;2871;2973;3073;3111;3181;3299;3352;3533;3602;3637;3764;3848;3988;4083;4122;4204;4318;4371;4431;4557;4622;4795;4872;4909;5023;5115;5151;5242;5351;5391;5578;5629;5682;5796;5858;6005;6080;6123;6203;6290;6400;6485;6586;6670;6726;6846;6905;7009;7108;7219;7251;7345;7410;7490;7556;7615;7671;7736;7788;7835;7878;7919;7973;8018;8051;8074;8080;8080
45;156;144;60;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1898;1967;1975;2100;2191;2307;2420;2531;2666;2726;2916;2995;3159;3255;3282;3398;3507;3562;3635;3761;3831;4026;4110;4144;4287;4383;4537;4648;4700;4787;4916;4992;5040;5179;5265;5436;5535;5568;5683;5795;5843;5924;6045;6110;6280;6362;6387;6501;6592;6712;6808;6846;6912;7009;7104;7200;7291;7381;7456;7551;7623;7704;7811;7922;7966;8057;8118;8228;8279;8354;8437;8523;8597;8662;8719;8770;8836;8895;8949;8988;9039;9062
46;99;135;95;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;972;996;1110;1250;1321;1394;1487;1553;1664;1854;1923;1930;2041;2128;2234;2341;2448;2574;2638;2817;2900;3063;3164;3192;3313;3432;3493;3574;3716;3796;4021;4117;4158;4333;4447;4642;4778;4840;4955;5120;5210;5286;5476;5585;5836;5965;6017;6195;6345;6411;6546;6715;6798;7073;7177;7233;7407;7525;7734;7865;7918;8046;8187;8339;8485;8628;8769;8866;9040;9154;9307;9489;9701;9776;9964;10107;10322;10471;10644;10842;11088;11324;11544;11764;11974;12265;12559;12898;13235;13633;14148
47;35;175;44;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1112;1256;1328;1399;1495;1561;1679;1869;1941;1948;2059;2150;2258;2365;2475;2594;2657;2832;2909;3069;3162;3186;3299;3402;3454;3523;3643;3710;3889;3971;3996;4133;4226;4363;4467;4515;4595;4711;4784;4829;4955;5037;5189;5268;5296;5397;5478;5513;5580;5667;5708;5838;5889;5913;5996;6050;6142;6199;6228;6275;6326;6384;6432;6480;6521;6547;6596;6626;6669;6711;6761;6777;6821;6852;6889;6917;6946;6979;7016;7048;7067;7081;7092;7100;7102;7102;7102;7102;7102
48;92;97;167;0;0;0.523599;0.785398;2;1;93;203;263;361;477;557;639;680;781;885;905;999;1115;1171;1232;1305;1361;1452;1607;1662;1668;1762;1832;1920;2006;2095;2199;2252;2401;2468;2604;2686;2707;2808;2904;2950;3018;3129;3185;3359;3426;3461;3587;3663;3801;3888;3925;4005;4109;4163;4215;4331;4395;4556;4630;4663;4769;4856;4894;4979;5083;5131;5304;5371;5403;5521;5598;5725;5817;5851;5931;6035;6139;6245;6339;6437;6511;6622;6697;6799;6919;7052;7096;7217;7295;7422;7505;7599;7707;7846;7971;8098;8224;8357;8520;8712;8898;9113;9346;9420
49;175;0;52;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1899;1971;1979;2105;2201;2321;2441;2561;2705;2777;2986;3082;3273;3393;3424;3565;3707;3779;3872;4041;4136;4395;4510;4552;4752;4886;5104;5260;5331;5460;5650;5757;5841;6056;6182;6469;6618;6680;6879;7060;7141;7294;7508;7610;7955;8090;8162;8391;8555;8829;9021;9106;9271;9485;9716;9944;10168;10396;10565;10838;11032;11280;11592;11937;12064;12365;12581;12929;13133;13401;13674;14009;14314;14592;14864;15118;15448;15788;16156;16519;16811;16907
50;62;129;192;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;972;992;1108;1244;1304;1381;1462;1530;1633;1812;1872;1880;1987;2067;2165;2262;2355;2466;2516;2674;2740;2875;2955;2977;3075;3169;3216;3277;3388;3449;3619;3692;3719;3849;3933;4067;4162;4209;4279;4389;4455;4497;4623;4695;4849;4933;4964;5070;5167;5211;5294;5408;5467;5649;5722;5758;5882;5960;6093;6173;6211;6281;6370;6464;6561;6647;6738;6803;6900;6967;7052;7157;7271;7313;7406;7482;7595;7665;7747;7832;7938;8036;8121;8192;8254;8320;8370;8417;8447;8463;8465
51;168;164;130;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1899;1971;1979;2105;2201;2321;2441;2561;2705;2777;2987;3083;3275;3395;3427;3571;3715;3787;3883;4057;4153;4429;4547;4595;4805;4942;5170;5334;5408;5544;5746;5859;5948;6177;6311;6612;6768;6831;7043;7231;7313;7480;7705;7814;8183;8333;8409;8659;8834;9127;9323;9412;9589;9811;10050;10288;10515;10754;10923;11208;11386;11643;11941;12277;12396;12696;12921;13251;13472;13732;13996;14336;14653;14942;15213;15465;15780;16088;16375;16651;16860;16967
52;183;114;23;1;0;0.523599;0.785398;2;1;93;203;263;365;493;582;677;725;842;962;986;1093;1226;1293;1362;1449;1511;1618;1788;1846;1851;1951;2028;2116;2211;2298;2405;2458;2601;2672;2798;2885;2905;3002;3097;3146;3205;3315;3380;3543;3622;3647;3769;3850;3975;4065;4106;4179;4288;4349;4395;4516;4582;4730;4805;4838;4939;5028;5070;5145;5250;5298;5463;5527;5560;5670;5747;5878;5970;6003;6081;6180;6281;6389;6491;6598;6676;6796;6878;6982;7115;7269;7314;7445;7534;7688;7793;7908;8039;8202;8364;8517;8667;8805;8974;9156;9362;9591;9862;10102
53;85;157;185;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1256;1326;1403;1495;1563;1677;1865;1927;1935;2050;2134;2240;2345;2449;2575;2635;2817;2896;3058;3155;3180;3292;3405;3465;3533;3663;3740;3930;4021;4046;4202;4306;4467;4582;4639;4727;4865;4948;4998;5159;5251;5445;5547;5584;5718;5839;5891;5989;6137;6208;6434;6522;6560;6709;6815;6975;7103;7156;7246;7386;7516;7653;7784;7918;8029;8179;8297;8435;8627;8812;8899;9067;9197;9395;9519;9676;9837;10039;10228;10414;10596;10764;10944;11110;11287;11460;11633;11734
54;174;170;73;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;677;722;835;950;970;1075;1201;1265;1332;1416;1477;1580;1750;1809;1816;1921;1996;2093;2182;2280;2385;2440;2595;2667;2810;2895;2919;3023;3122;3174;3244;3361;3427;3605;3682;3716;3852;3940;4086;4185;4234;4317;4432;4501;4552;4679;4755;4923;5007;5041;5154;5250;5295;5379;5492;5549;5730;5801;5829;5956;6040;6172;6267;6300;6377;6478;6572;6676;6766;6860;6927;7027;7100;7192;7305;7416;7462;7551;7623;7726;7798;7880;7958;8061;8160;8247;8328;8401;8490;8574;8650;8709;8732;8732
55;69;18;111;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1897;1969;1976;2099;2195;2308;2425;2537;2672;2743;2929;3020;3188;3297;3327;3450;3573;3641;3719;3860;3946;4164;4264;4300;4466;4581;4759;4892;4943;5050;5207;5284;5354;5532;5619;5846;5948;5993;6153;6277;6332;6454;6599;6666;6910;6994;7047;7188;7276;7446;7544;7594;7682;7790;7911;8021;8130;8237;8309;8437;8515;8632;8761;8910;8963;9093;9190;9345;9450;9570;9708;9879;10046;10203;10359;10505;10688;10875;11088;11327;11608;11658
56;110;0;167;1;0;0.523599;0.785398;2;1;93;203;263;365;492;582;671;719;831;945;969;1069;1196;1258;1327;1408;1470;1570;1738;1796;1803;1907;1984;2083;2177;2276;2388;2444;2609;2682;2830;2921;2943;3054;3162;3209;3289;3417;3482;3683;3763;3802;3948;4044;4204;4316;4356;4459;4590;4645;4722;4863;4928;5118;5189;5229;5344;5423;5460;5553;5644;5682;5849;5893;5944;6033;6085;6200;6257;6294;6354;6417;6500;6563;6635;6691;6732;6813;6848;6914;6973;7036;7056;7112;7151;7197;7233;7265;7296;7333;7367;7394;7421;7440;7468;7487;7504;7521;7529;7529
57;134;118;141;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1898;1970;1978;2101;2196;2313;2429;2546;2682;2753;2949;3041;3218;3330;3360;3492;3624;3692;3776;3933;4020;4259;4363;4402;4586;4708;4902;5044;5105;5217;5379;5465;5540;5718;5817;6040;6152;6196;6343;6476;6526;6642;6791;6854;7097;7180;7234;7391;7488;7673;7784;7833;7937;8059;8193;8322;8446;8573;8668;8815;8916;9040;9189;9359;9416;9563;9663;9827;9923;10040;10175;10327;10460;10583;10701;10805;10933;11070;11191;11301;11384;11394
58;93;165;41;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1502;1574;1689;1880;1947;1954;2062;2148;2242;2345;2435;2548;2606;2743;2814;2929;3006;3024;3108;3193;3232;3274;3370;3417;3546;3600;3613;3709;3769;3853;3917;3942;3991;4061;4100;4124;4194;4233;4309;4354;4369;4421;4467;4486;4520;4561;4586;4647;4679;4692;4727;4760;4802;4828;4845;4867;4884;4917;4931;4959;4978;4988;5013;5017;5044;5061;5076;5085;5100;5111;5124;5146;5157;5164;5181;5196;5208;5216;5224;5235;5240;5246;5247;5247;5247
59;81;30;64;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;725;841;961;981;1091;1222;1282;1355;1435;1500;1598;1768;1828;1835;1938;2016;2114;2208;2306;2416;2476;2636;2714;2857;2949;2976;3080;3187;3247;3312;3437;3515;3704;3796;3821;3971;4078;4231;4355;4415;4496;4641;4729;4776;4935;5033;5222;5325;5357;5489;5603;5648;5736;5857;5915;6093;6162;6194;6306;6383;6499;6585;6616;6679;6770;6849;6938;7004;7078;7123;7200;7241;7302;7366;7434;7458;7510;7547;7597;7632;7662;7699;7735;7760;7779;7792;7800;7807;7810;7813;7813;7813;7813
60;31;129;139;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1890;1958;1964;2077;2164;2267;2370;2467;2587;2648;2810;2890;3031;3126;3149;3254;3359;3413;3479;3600;3669;3848;3923;3954;4084;4166;4304;4396;4437;4521;4626;4677;4730;4849;4907;5053;5120;5149;5241;5317;5345;5408;5494;5525;5659;5694;5718;5793;5831;5905;5944;5961;6002;6046;6092;6137;6177;6221;6246;6296;6318;6357;6393;6437;6448;6486;6516;6548;6581;6606;6635;6673;6707;6736;6763;6785;6799;6809;6815;6815;6815;6815
61;134;45;89;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1899;1971;1979;2105;2201;2321;2441;2561;2705;2777;2987;3083;3275;3395;3426;3570;3712;3780;3876;4045;4135;4401;4513;4558;4758;4885;5092;5244;5309;5425;5608;5706;5776;5979;6091;6328;6458;6501;6660;6807;6867;6987;7140;7218;7442;7531;7574;7712;7810;7961;8064;8108;8190;8295;8411;8510;8620;8718;8791;8907;8978;9082;9202;9322;9371;9471;9545;9658;9723;9808;9900;10008;10108;10202;10287;10372;10486;10601;10731;10851;10988;11055
62;183;12;33;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1694;1895;1963;1971;2093;2183;2297;2408;2520;2652;2716;2907;2993;3163;3270;3296;3423;3551;3612;3695;3848;3930;4166;4269;4306;4490;4613;4812;4959;5022;5141;5317;5412;5487;5688;5801;6061;6195;6246;6430;6589;6651;6792;6978;7059;7370;7480;7552;7760;7894;8144;8307;8384;8535;8718;8928;9126;9329;9522;9660;9906;10051;10273;10507;10775;10860;11097;11268;11498;11648;11802;11971;12152;12303;12431;12533;12616;12713;12783;12841;12869;12871;12871
63;157;42;84;0;0;0.523599;0.785398;2;1;93;191;242;321;411;467;524;553;622;689;704;763;832;867;904;947;980;1034;1122;1151;1154;1205;1244;1293;1341;1385;1441;1468;1545;1580;1647;1689;1703;1752;1800;1825;1853;1915;1948;2030;2068;2075;2139;2182;2244;2292;2317;2343;2402;2434;2448;2512;2547;2613;2654;2667;2713;2759;2779;2807;2861;2886;2959;2987;2996;3039;3073;3116;3152;3165;3185;3223;3252;3289;3318;3353;3379;3414;3442;3471;3517;3559;3577;3612;3641;3684;3709;3737;3767;3803;3835;3863;3884;3901;3919;3933;3941;3942;3942;3942
64;145;126;61;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1502;1573;1690;1886;1957;1964;2082;2174;2285;2398;2509;2640;2708;2896;2984;3152;3260;3289;3414;3541;3606;3687;3836;3919;4154;4258;4299;4481;4600;4802;4940;5003;5117;5284;5377;5450;5642;5749;5993;6119;6171;6337;6483;6548;6669;6835;6916;7170;7270;7313;7484;7603;7786;7919;7970;8078;8221;8362;8502;8633;8768;8868;9021;9125;9258;9413;9599;9658;9810;9923;10091;10207;10341;10489;10676;10850;11015;11176;11332;11546;11772;12038;12370;12805;13261
65;111;125;149;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;996;1110;1247;1314;1387;1474;1538;1642;1814;1877;1882;1985;2065;2157;2251;2338;2443;2497;2628;2696;2810;2885;2902;2984;3067;3109;3154;3243;3296;3423;3483;3501;3599;3666;3764;3837;3873;3923;4009;4061;4090;4181;4241;4347;4408;4431;4505;4572;4607;4659;4726;4769;4875;4921;4941;5015;5064;5146;5204;5228;5276;5339;5399;5466;5522;5584;5629;5700;5751;5815;5894;5984;6015;6089;6145;6237;6282;6346;6416;6484;6544;6594;6636;6667;6706;6735;6749;6749;6749;6749
